,Address,Symbol,DateTime,Bought,BoughtOnDatetime
587,0xcc6afaecf1c08155b4d7df751939ad33f060984b,SNU,2022-03-12 18:21:03+00:00,,
588,0x6d50bcc3f30c919f82ce2c71a63037726931b968,MINISAFUU,2022-03-12 18:24:02+00:00,,
589,0xadc90f1d129b5866aa44e506bf6109837b200752,FINU,2022-03-12 18:27:02+00:00,,
590,0x4C5B77Ce555EbB48798bEbFe448F07Fe48bE115f,NTAX,2022-03-12 18:29:02+00:00,,
591,0xE45AA8EB78Ff03C92251ffb69497022ACF5F038A,II,2022-03-12 18:29:02+00:00,,
592,0xB31920E7Bfc65DF8735e4336B6359B8de41b3c6A,ElonTweet,2022-03-12 18:29:02+00:00,,
593,0x8e64B5B99918E8fD4e66c3641D5b7efea465Fb0b,RAPTOR,2022-03-12 18:29:02+00:00,,
594,0xCD0f6B398fb8769C645aB457B41E4E7246Ef09Da,TESLA,2022-03-12 18:29:02+00:00,,
595,0x5741182E3D2E1A92C7aA1fb8c5e475C3C81da1ef,KOIF,2022-03-12 18:29:02+00:00,,
596,0xC2852b3CF06869Ad4673Ac561766d38e7fE62571,HOT,2022-03-12 18:29:02+00:00,,
597,0x615BD003c77E69809AceacD58A9454A05660514C,FP,2022-03-12 18:29:02+00:00,,
598,0x34F6821c2770f7B7C889Ad0A580e1302B2cF753d,VMOON,2022-03-12 18:29:02+00:00,,
599,0xfD4Beae3768776A9B67455e0aAB6d4dA30eB93A5,Elon Purple,2022-03-12 18:29:02+00:00,,
600,0x2394Ab652044F5BAE933B7AdBa7DfF2820056f23,🛰NASA,2022-03-12 18:29:02+00:00,,
601,0xD45F13CD3e66A44997221319bcca76db3bAd520B,YODO,2022-03-12 18:29:02+00:00,,
602,0x1a52003493553D12Bf5912eB89Bc5eF24cC3AA86,WHALES,2022-03-12 18:29:02+00:00,,
603,0xe3F60889F9423ce51BE9D9B7a26d2B1e033EB1e4,ECRY,2022-03-12 18:29:02+00:00,,
604,0x24D42E73dAFd684a2dfd4eC31d3348c291305501,NFT LAUNCH,2022-03-12 18:29:02+00:00,,
605,0xd23B4A366462f1057280372Cc58631D72033aD91,DM10,2022-03-12 18:29:02+00:00,,
606,0x88dae6Ee8418345EBcD9B99C25325D30Ee3fF028,SM,2022-03-12 18:29:59+00:00,,
607,0x3fb9230e30b02d5b8e472699d03ec7c18621536f,LadyDoge,2022-03-12 18:30:02+00:00,,
608,0x7b79bf958e21d55e804d5541a8120da85f0c0795,HANDZ,2022-03-12 18:30:03+00:00,,
609,0xcB92D332047252A37A9a05d3a04B848Ca36CD27F,ALPHA,2022-03-12 18:39:02+00:00,,
610,0xD3e19998C0ca69150704A538aFdf69c2B823e5f8,ALPHA,2022-03-12 18:39:02+00:00,,
611,0x00060e6f51376A47e05DE2f42D3C8F9c3F960858,🥑GUAC,2022-03-12 18:39:02+00:00,,
612,0x5A7782f067c05cCDfDFe538456914F1c900fC42f,SPATAN TO THE MOON,2022-03-12 18:39:02+00:00,,
613,0xB28757C7A35E896EE912BE0CF4DCB7661709D038,SEARTH,2022-03-12 18:39:02+00:00,,
614,0xcc5AAb8D36Ebc4E78E1705b508f12371e3F00c51,MOONDREAM,2022-03-12 18:39:02+00:00,,
615,0x360845173419C4D0F905B6d1B598Bf8049732292,IKEA,2022-03-12 18:39:02+00:00,,
616,0x4687E6d56881fb819c1efA984C7D3A551Fb21696,WATER,2022-03-12 18:39:02+00:00,,
617,0x63D451feee0f83Bda0BF69b445bC81255bb3725A,TRDOGE,2022-03-12 18:39:02+00:00,,
618,0xf31FF9eb78460e4dff6675f13Ca8B04bD1F3293a,WOO,2022-03-12 18:39:02+00:00,,
619,0x184C18c08Be4166588aF3Ec4039E9a78dD974209,SGF,2022-03-12 18:39:02+00:00,,
620,0x6CB0639c63B14CFF3cB70F84c7BBa9475c903b04,HOLD,2022-03-12 18:39:02+00:00,,
621,0x36f4Fc207fbF2284aFC84449445E97ABa03a9d29,MEMEOW,2022-03-12 18:39:02+00:00,,
622,0xfb99eb84b97ba5b1c4c20f05dd83db3ea08e9e77,babyk0,2022-03-12 18:39:03+00:00,,
623,0x650Ce7849f9d40f3eF0c89B1d6E76085B3e89aba,k999,2022-03-12 18:39:05+00:00,,
624,0x84fe3d28083572bd52d676c1d8901e50d2df77df,CWPP,2022-03-12 18:39:17+00:00,,
625,0xbd0f291fded228fe0f0cefbc3f1fb23a6097c317,KOdoge,2022-03-12 18:45:04+00:00,,
626,0x734b746b73d49cf45b8dcbb89655c803e7e86385,TEST,2022-03-12 18:48:03+00:00,,
627,0x7E1BcA324C71f6ADA7769E3b9cF3fd7171Edcaad,AMAZON,2022-03-12 18:49:01+00:00,,
628,0xFD6701405631efD58AF5285d3421d3A1670296E3,MOONRUN,2022-03-12 18:49:01+00:00,,
629,0x67CD79f7aB2635ad01d05DffeEB4EfC83266c91c,AirBNB,2022-03-12 18:49:01+00:00,,
630,0xb1280589dbac3e7ce111bF4A7Fb9c71A30213F7e,DEXT,2022-03-12 18:49:01+00:00,,
631,0xD6834118fFC768b1f1Be876B11565241c726da34,BBB,2022-03-12 18:49:01+00:00,,
632,0x7E41D8AD15d354BFca26C92DD738ae4e33fA65fE,DARKWEED,2022-03-12 18:49:01+00:00,,
633,0xC8858f98185d324CCAC1BFD17B1FfdE9106baf7C,☕ Coffee,2022-03-12 18:49:01+00:00,,
634,0x123FB7A33023433285a5E6697c0Fd7A532D0Ef19,SAFEBULL,2022-03-12 18:49:01+00:00,,
635,0xE1Cc38dD1275BaD3Dd9E4903B1c742F4015a5855,FCT,2022-03-12 18:49:01+00:00,,
636,0xc832E026d11E1DbA83A7Ad5D55543C594bbDa1C5,WDOG,2022-03-12 18:49:01+00:00,,
637,0x0F5fF1110ed2fBF2de331259b9d7eb9eb9246aa0,NERF,2022-03-12 18:49:01+00:00,,
638,0x8C41E024eb6F32aD23b4A47efa8db40198DC3682,ISHIB,2022-03-12 18:49:01+00:00,,
639,0x79753Ccdb6Bf8500a3fa4112037f3AE707498bD8,SSHIB,2022-03-12 18:49:01+00:00,,
640,0x7Ce18b582008bA99FaAB66DC7ED9D39F9EBCe325,DOGEK3,2022-03-12 18:49:01+00:00,,
641,0x23A0333fBf15437e25D4523DBB31AFed407bD5a2,HOGE,2022-03-12 18:49:45+00:00,,
642,0x5eFD8870b450126e484416b352df989c5d31E872,TKNTT,2022-03-12 18:49:59+00:00,,
643,0x49e319ecb9357e7304146e14ee907df42bd4a646,GoCAKE,2022-03-12 18:51:02+00:00,,
644,0xb661D8FDd4d92566e0696b9ADB007651829fd432,BTD,2022-03-12 19:00:02+00:00,,
645,0xbB4e1788A621A3cdF45823Ab92bfD7E44cc0D3aa,RHINO,2022-03-12 19:00:02+00:00,,
646,0xA72F88f43ac2B077461a774e91341FCff630973a,MAG,2022-03-12 19:00:02+00:00,,
647,0xd93f4D52125b2c0B0c37385cf68884550f58A488,QUARTZSWAP,2022-03-12 19:00:02+00:00,,
648,0x32A03afBd7c1c202423e144c362769b40946C8FE,STAKE,2022-03-12 19:00:02+00:00,,
649,0xa9e31f21Cd7F471725436B959f60C576FEA0c752,WGEEK,2022-03-12 19:00:02+00:00,,
650,0xb1E95098068bCAbac74cd04D14aa10343e346B44,ANGEMON,2022-03-12 19:00:03+00:00,,
651,0xf350E3c4997536f6Cb21Cdc622Df64Ee83Bf60c5,REW,2022-03-12 19:00:03+00:00,,
652,0xEC0fD29006724B059dBb3C72eBB2024C43b37dC5,CMR,2022-03-12 19:00:03+00:00,,
653,0x49de75048401FBADd250bb36902E0340DF1Ac629,BUDDHA,2022-03-12 19:00:03+00:00,,
654,0x7D772f0B5E6E9FF28fc0328532bC85467B080F68,SM,2022-03-12 19:00:03+00:00,,
655,0x38EdB23b42aafB2247489E5822F2f5D936cc24b8,NTVRK,2022-03-12 19:00:03+00:00,,
656,0xE002061C4e1695055f95aB633feFC5faFE7381Bf,🍅TMT,2022-03-12 19:00:03+00:00,,
657,0xe9Cc451497E8ba969f67aDb483e7EE1d6E703725,🗿 HardStone,2022-03-12 19:00:03+00:00,,
658,0x67276C581565A04E52EaDD7c23490eeb82B3e1C8,FIREROCKET,2022-03-12 19:00:03+00:00,,
659,0xcb3cc1041925389D91B060Bc8c3Bd4de95f69F97,SS,2022-03-12 19:00:03+00:00,,
660,0x805c98FBA89f381E18A0aD4eA09Ee93D2C303232,HGB,2022-03-12 19:00:03+00:00,,
661,0x983d98b196ee42824d8248f3f0776b6724211eaf,CHEDDA,2022-03-12 19:00:06+00:00,,
662,0x2bB0DD9eF79918024222223BBf3a9286131F6a41,EGC,2022-04-14 16:49:08+00:00,,
663,0x55267f16a382306a13f94D2d3eEb7E6542CC693E,SAY,2022-04-14 16:51:20+00:00,,
664,0x2b027c4f22752b5787881d6458e681119C6aA1e6,NEIBR,2022-04-14 16:52:50+00:00,,
665,0x37F822085b8Ec7B1F80268E19aE00C0c3a9e55c7,EVMS,2022-04-14 16:53:20+00:00,,
666,0xd56f0146BD2C35746E08113130e78301F50251eA,LFKITTY,2022-04-14 16:53:41+00:00,,
667,0xa08Ef824183871aB341fe0CF1cC0A934C80C83de,FrogeX,2022-04-14 16:54:20+00:00,,
668,0xC26D02e4CAe8f7a1B5BbA0d693F260Bc532001C8,Z,2022-04-14 16:55:08+00:00,,
669,0xCD6Be9c46aeB8D12fD677D9F5354fd0C9e6413ba,MODANCE,2022-04-14 16:56:26+00:00,,
670,0x94bE94A2a9b311d7374d1D132B8684E619F64592,ZV,2022-04-14 16:56:29+00:00,,
671,0x792e40EEb802F5142c234289Ae03c8f254c886EC,SAFU,2022-04-14 16:56:29+00:00,True,2022-05-04 00:05:32.414730
672,0x4FEb7a1E9fA5B52c88b695ACa0c0DC1dC21548C1,Tatsumaki Inu,2022-04-14 16:56:32+00:00,,
673,0x9314efE066e88ABdC3A327A434E3ABd422de7d20,TwitterDAO,2022-04-14 16:59:08+00:00,,
674,0xBbc304dbF18D94e6C92306Ff074516a2eC673eC4,AGRO,2022-04-14 16:59:35+00:00,,
675,0xA4bb93c3848b08fB52EC1B065E8b894c21a89E2c,demure,2022-04-14 16:59:38+00:00,,
676,0xeE04dCF4E0385b93cf4483612914d7e90bb03C7E,BABY,2022-04-14 17:00:02+00:00,,
677,0x755c1EEAf47650ED5b9e4CE698e80487DF272cC0,TAMIYA,2022-04-14 17:00:32+00:00,,
678,0x68Bd63Ae4FD1a463bdcd6A2A56eEF2e0ff6274D1,PBC,2022-04-14 17:01:08+00:00,,
679,0x02b5EBddF3d45c264937841FAD1Cd317DAE7D348,$NIFF,2022-04-14 17:01:26+00:00,,
680,0xd6a5d23eC338c273fDb688D10C35549e81313798,UNICORN,2022-04-14 17:01:44+00:00,,
681,0x308f336154d6805E1E0c29551B641Fad4162705E,EVERF,2022-04-14 17:02:08+00:00,,
682,0xa56a8Ebcc328392866c7Cd8E56e94Ba2dc91c1BB,ERB,2022-04-14 17:02:08+00:00,,
683,0x203C4Fc0b7526E7AB610ca1291b95E90b355C66c,Bloomberg,2022-04-14 17:02:59+00:00,,
684,0xBbCA8383D7888eB3A7605D0329106Fcd38661831,Apple,2022-04-14 17:03:11+00:00,,
685,0xD3babBe791138Fa8683960e7D39B41A876EE687C,Paypal,2022-04-14 17:03:35+00:00,True,2022-05-04 00:05:32.414730
686,0x3268a83Ecf78B46322858aA16B175d34aE596b7f,KERORO,2022-04-14 17:04:02+00:00,,
687,0x4e043b9ef0e9f92eb6b607dd6d1d44a65ad85ca9,FFN,2022-04-14 17:04:38+00:00,True,2022-05-04 00:05:32.414730
688,0xb312983ECC7fb6d089F05867bBBaaBcBb1bf1283,Genshin Inu,2022-04-14 17:06:17+00:00,,
689,0x82F3070B48c3A692560787406Ce589E327610Fa0,KRORO,2022-04-14 17:07:50+00:00,True,2022-05-04 00:05:32.414730
690,0x9B7e1a1882e1BbaeC3b49B4A435f14471d969b7B,ELONBURNED,2022-04-14 17:07:59+00:00,,
691,0x1F10493E11a5D42604E6A3582F790Ef752c13D32,PHOR,2022-04-14 17:08:17+00:00,,
692,0x3d36854f300151254a16c814adc631f536c46fdc,BabyAlpha,2022-04-14 17:08:52+00:00,,
693,0xeDfa64aa2b6582019bBfe2b2595bdCbcdE096E1f,SP,2022-04-14 17:09:08+00:00,,
694,0xfD2bce038aAeFD51cb427Ee7786d8461eDeE3908,Qcat,2022-04-14 17:11:32+00:00,,
695,0xa93FCf5fD9f0C69b670c6507DA52DBff9390175A,POWER,2022-04-14 17:12:26+00:00,,
696,0x374a9fea69af01676d28217b3d3f57a2ea546672,RC,2022-04-14 17:12:27+00:00,True,2022-05-04 00:05:32.414730
697,0x22839a299d614aA8a221a5e2E78f2465a7b5dec0,BABYC,2022-04-14 17:12:50+00:00,,
698,0xd8F35Da95891efc2aAE6d2C708Fa4351239853E7,DDOGE,2022-04-14 17:13:05+00:00,,
699,0xfd3956e43b4cc5039d8c28040b469ebc23bbd2ba,SUS,2022-04-14 17:13:24+00:00,True,2022-05-04 00:05:32.414730
700,0xc3399a1B785B3dd41D5F48fe4e68Cf3d3162f350,JOIN,2022-04-14 17:14:32+00:00,,
701,0xB37Af3A4F35990211707AA9615bAf3aCE451Ffea,OverBscMoon,2022-04-14 17:14:50+00:00,,
702,0xBc45830F0b52049C3C717DD4DA6f683288f6f95c,TCHAIN,2022-04-14 17:14:56+00:00,,
703,0x9cDdf25D16Fa2e452F259E71dA34B1F69e3843c8,Tatsumaki Inu,2022-04-14 17:15:02+00:00,,
704,0x7A863c823EC81D87cD0B3AE6DDbf7d5fce495a36,SPD,2022-04-14 17:16:05+00:00,,
705,0xb0FEdA0E3460dd15de445B32693F4dC6dA102dAD,ANIMAL,2022-04-14 17:16:44+00:00,,
706,0x61EB77f8e57C61D0Eb91aA5d167aca7CBb75F572,IMPERIAL,2022-04-14 17:16:53+00:00,,
707,0x1074267BF1Df8A8d71E2571efF6D4e97A0964E4C,DIC,2022-04-14 17:17:53+00:00,,
708,0x463d1726ca30bdbac70213d1cce9148b54c1417d,SUR,2022-04-14 17:18:02+00:00,,
709,0xc0E271DDd4555Da0c5073DebAA7c214ACdf2a014,FIVE,2022-04-14 17:18:29+00:00,,
710,0x1261fCebc75225F1F52Bd6F30fe210d4171684eF,R2E,2022-04-14 17:19:29+00:00,,
711,0x0a3927fdfe63B3B78158AC78BC4a6C4728fdca02,Google,2022-04-14 19:00:02+00:00,,
712,0x874b3DA3cC7cbb16D3535f4FC607A6CCdc4eE0ba,Google,2022-04-14 19:00:56+00:00,,
713,0xc06135Dc021dB1fF80bf02f01973E85176Fb6a68,Bloomberg,2022-04-14 19:01:02+00:00,,
714,0x70b2db6f9Df11C4fD3b81e7dee37D31e2957a372,mtestin,2022-04-14 19:02:17+00:00,,
715,0xaD92E2c77F57b007B46c3Ec5db4Ee667157299B8,KGC,2022-04-14 19:02:23+00:00,,
716,0xe4A414237E4C3d126F9c9048E1b7364F0a6DE26D,SEN,2022-04-14 19:02:44+00:00,,
717,0xc653EAbe87aaE694D8aB5C879dE8180fCE7f0a2d,MPL,2022-04-14 19:03:56+00:00,,
718,0x93F2f53EEbfa9D4BddA791cBcb623494A4A03f2D,TINU,2022-04-14 19:04:17+00:00,,
719,0x1E26082D3818604d2B4d71247fEFFc8866D899d7,TST,2022-04-14 19:05:08+00:00,,
720,0xBC560C710794665bd876ab46E46201786201BFDB,ENDEAVOR,2022-04-14 19:06:53+00:00,,
721,0x576fb2893AE30109bfc2f978ee745CBB475b4289,ShibaMood,2022-04-14 19:07:23+00:00,,
722,0x3682d3a6d454619D71266D3771538B19B3c265e2,ENDEAVOR,2022-04-14 19:07:41+00:00,,
723,0xACA893c5d7c7a38d6BcBD8D78ee1F6Caf6DA3fca,INFINITY,2022-04-14 19:07:44+00:00,,
724,0x5b0ed91A983146D705C6054621Ec35F974dBEa80,REC,2022-04-14 19:08:23+00:00,,
725,0xe4f14C01a6C5808C7c550269223105318d0a80Fd,Organic,2022-04-14 19:09:50+00:00,,
726,0x4e41505e027daF17358A6b1B5C56068B08be9A44,CC,2022-04-14 19:09:56+00:00,,
727,0x54BB66A3b72cd00FbeEbF2D0CB7686Fd4465b514,NiuCoin,2022-04-14 19:10:02+00:00,,
728,0xfb8c8dd436F5144583FA113e5B0604aCcf270D47,AVO,2022-04-14 19:10:50+00:00,,
729,0xe10EFE5fC5f2688ad22eAC8a5Be6595614228CdE,NEC,2022-04-14 19:11:35+00:00,,
730,0xd782B8cE9395Df6Ca2F8379f5c8C0C9496673FC6,LKC,2022-04-14 19:11:41+00:00,,
731,0x81F714952F201A30fedBe3Deb21a85F2966C18da,KINU,2022-04-14 19:12:14+00:00,,
732,0xAf921d6d0db86Ee08300414B0855B5eD4A598B39,ENDEAVORCOIN,2022-04-14 19:12:47+00:00,,
733,0x50f23Dbc97cE71744163692da0dEe0f71a004D90,CROTAMA,2022-04-14 19:13:23+00:00,,
734,0x51194914e61B0fe2BBD5980e8ad6cbF4fed2A481,LionKong,2022-04-14 19:13:29+00:00,,
735,0xe97Ff4D19A4C98cb4cC4480738A33DA16E1F1fB4,SIBSHIBA,2022-04-14 19:15:41+00:00,,
736,0xDA6D589FBb1797B77bc86bd3f8678afdcEB24c40,Test,2022-04-14 19:16:59+00:00,,
737,0x85f891813974547D533dD33C6a2f91351B87C11D,APB,2022-04-14 19:17:05+00:00,,
738,0x981eb0fF2CaBD6690D2eD768b21c05eEE7841415,DOGECARD,2022-04-14 19:18:02+00:00,,
739,0xa7c5c4adb2bcbe359574434eb8fab9f0d56f3a65,Test,2022-04-14 19:18:02+00:00,,
740,0xF5049c68f3FC0264D31EB44F42774db0B99ceE23,KINU,2022-04-14 19:20:41+00:00,,
741,0x6EeD4a3E3700B2AF7D21dB11c80F674196dd4FFe,GXG,2022-04-14 19:22:41+00:00,,
742,0x7B29B307e36098Ea92b20A936C246dE7a857A9Fa,DEO,2022-04-14 19:23:05+00:00,,
743,0xCBB54139d00f218A5470a99f46c0d7edC1185C85,KGC,2022-04-14 19:23:14+00:00,,
744,0xbfee67154ceab9666bc9483a04d3d972b37647af,TESLA,2022-04-14 19:23:45+00:00,,
745,0xbb11bd05d158ba7fc354fbccfe3ccc85e7f9d903,Test1,2022-04-14 19:24:03+00:00,,
746,0x4E8BFCB79526BDaD516B018342B729d57D8E793b,PXL,2022-04-14 19:24:08+00:00,,
747,0x1BCDEcb13c1cF3d27567535e85D3bA7a44a573eC,Apple,2022-04-14 19:27:17+00:00,,
748,0xCd74D9926CD5B88900b94f4C36D330885541C4A2,NAK,2022-04-14 19:27:20+00:00,,
749,0x0b35e18E14F69721e11e0C26cA2fC28F46978e1C,Test1,2022-04-14 19:28:35+00:00,,
750,0xcE819498Cf4B0D68Dcc00751EcAB6F4872417B05,BSCF,2022-04-14 19:29:17+00:00,,
751,0x58C0BfD7C0A57f4E3a6e62557c4a98bc945C34f2,GPETA,2022-04-14 19:31:44+00:00,,
752,0x30DAD83919B72b8D49fDe64A7f8e2b7e46E85a60,DGLP,2022-04-14 19:32:08+00:00,,
753,0x484E518Dd5883bE0dA45a82E57099fae53A99548,ACTVT,2022-04-14 19:33:47+00:00,,
754,0x42a702e9ccded9b30a64876106b3871eb5e669c0,HN,2022-04-14 19:34:06+00:00,,
755,0xeEF133436Bb0e804BbA89D4BC03663bc8CAD6760,DMT,2022-04-14 19:34:20+00:00,,
756,0xaE8A42725e7879B25d89A67D8Ffc196FfF18643e,RC,2022-04-14 19:34:53+00:00,,
757,0x38D967e63C2Caa33b94fBe6c81fE6D804da08f3e,EZ,2022-04-14 19:35:11+00:00,,
758,0x38925C29e2382Cf84341ed0117A03AE4e818A2AF,TST,2022-04-14 19:36:20+00:00,,
759,0x714316A4da0254045A5c00aB266834f7c943BAd8,GINU,2022-04-14 19:36:29+00:00,,
760,0xE2ae686d91462a779939CED7F5f7145b5b442025,grimASS,2022-04-14 19:37:17+00:00,,
761,0x265D999b940c5A4D717CD2e8a9CB6aada81a1c8B,HSNI,2022-04-14 19:40:41+00:00,,
762,0x89831d4A97B51F9C15eA806d75eA2c9a87cAbc08,MCNUGGET,2022-04-14 19:40:56+00:00,,
763,0x0b2A523b6A1A26E62d98a799F078E493d7D53a61,STRNGR,2022-04-14 19:41:05+00:00,,
764,0x9b63d3E6BD34ae136e854adC3121C5eF4594Dd18,Bull,2022-04-14 19:42:17+00:00,,
765,0x60bCc778b1725D31A75C7E795D440c873EC25D7A,VGT,2022-04-14 19:46:02+00:00,,
766,0x649047492D10ca23233faF87fa6B223a530dc8f1,CHG,2022-04-14 19:46:32+00:00,,
767,0x35D9A0a1821fBaC78Aee133C7AD001ED3184aa17,LED,2022-04-14 19:46:59+00:00,,
768,0xe011BBd9D2C73e9532B04d97A9F795a972c02c7d,ZINU,2022-04-14 19:50:59+00:00,,
769,0x2D8949A452A8623090b9E1Ca02cf38b1a874F0B3,CAP,2022-04-14 19:51:20+00:00,,
770,0x2F255BeEa9B98b1C1670702eaf8d0C82cB185d44,ELON,2022-04-14 19:52:23+00:00,,
771,0x59c90a37509a580551f8E30A97A52395f3910938,FS,2022-04-14 19:53:53+00:00,,
772,0x098255df4aCbf8281618f3Cd38fAB5F13133852A,ZPAY$,2022-04-14 19:54:17+00:00,,
773,0xf3327b4Ae9c1B047aAD958d9cA883750149a306c,REALMADRID,2022-04-14 19:54:17+00:00,,
774,0xCDE1aA438136dBEf0617c83CB12D1cdE2fE29506,BITCORE,2022-04-14 19:54:26+00:00,,
775,0x6471a3862ae6F3264B1769932b3ab81345451C77,GETO,2022-04-14 19:54:35+00:00,,
776,0x82bcB3afAec169c8fe01D28c11bA5D4648e7C889,BN,2022-04-14 19:56:53+00:00,,
777,0x6467E008FC4Cdd3524DbF7BED91FA978B82ea221,OCEF,2022-04-14 19:57:23+00:00,,
778,0x41DE525eB9A976821270eB817b8619eedE1F30C5,SAFEMOONOMICS,2022-04-14 19:59:32+00:00,,
779,0x186731a3A985bc32FCDCA6E5771d731aaa8b9B4e,PT1,2022-04-14 19:59:38+00:00,,
780,0xd1575001ED95508a78d01bFD417472EC03A6c9a6,APER,2022-04-14 20:00:11+00:00,,
781,0xbc771e043499Db378E00AF9e38ed6776BB4244e7,MT,2022-04-14 20:02:38+00:00,,
782,0x76DcBCe188D69236c04Ec72C593d718895c01249,WHBB,2022-04-14 20:02:56+00:00,,
783,0xb306815F0C28b646cA3379eeda3509920aAA9Ac0,EST,2022-04-14 20:03:35+00:00,,
784,0xDB6Ca788F6200314ce5f185c999285892Dc8a40A,OPT,2022-04-14 20:04:41+00:00,,
785,0x37099e0ec600b55803c28683a6d668e4da4ff34d,TREBO,2022-04-14 20:06:02+00:00,,
786,0x7B13971Fdcfa2874d826698dd72d456E47EBc5CA,$EASTER,2022-04-14 20:06:50+00:00,,
787,0x65af4CB5c427E7C577fbB1cb6974B4d920c39c7B,SAFUDOGE,2022-04-14 20:08:20+00:00,,
788,0xEfbD48De398528E449023262f0e809c30848D819,UKM,2022-04-14 20:08:23+00:00,,
789,0x80aF457e60c8592D33599102a0EBa32955ff375b,ETH-BTC,2022-04-14 20:08:50+00:00,,
790,0x116Cf99aA4978e5Ff84321C9E0e60e3540aB65e2,🐙OCTO,2022-04-14 20:09:23+00:00,,
791,0x949ca3e92b0F5Ed73E12f20A9bd8cf7F821a4C0E,FORTA,2022-04-14 20:09:56+00:00,,
792,0xe2eB37E045C590F8D0B3a28FdEbb13161F10F232,BCRUSH,2022-04-14 20:09:59+00:00,,
793,0x952f4b404E90B4A8E098E37F694DA15d9433EC32,ADTT,2022-04-14 20:12:29+00:00,,
794,0x66a11168DeD19575596D34558dE670Df64d3508f,DIR,2022-04-14 20:13:02+00:00,,
795,0x12f47d106Fd473931576E273Ac4196FCdaf5741F,PRIVATE,2022-04-14 20:13:02+00:00,,
796,0xCb389F1b06FdEC1C7843a123CFd80D192324651e,EST,2022-04-14 20:13:11+00:00,,
797,0x429060037f3A8eD00E8fd433c9516e8d4388A72E,TTI,2022-04-14 20:13:32+00:00,,
798,0x499ddb31a7fF01d1a30786D7FA1Beab129F2E877,$54.20,2022-04-14 20:14:14+00:00,,
799,0xD835E5bb1CB09E99eE185078885F934EE1585280,EASTER TOKEN,2022-04-14 20:14:26+00:00,,
800,0xa0dfe1cEa0F83E9ECB6d716f9c06EB9009Db2670,AGM,2022-04-14 20:14:56+00:00,,
801,0x0BE9384607C2F5c143C25b11aB4C23644120Ea0A,TWITTER,2022-04-14 20:15:35+00:00,,
802,0x948634C66Dd1D7257d202b4670Db541b4B0c2879,GHFi,2022-04-14 20:15:50+00:00,,
803,0xaa034057b4D4fE9f786a2dA9cC0a56cB31057Bee,TO,2022-04-14 20:16:02+00:00,,
804,0xA4f91e9957c6CA598520873d2137325c4fB99F49,KUBE,2022-04-14 20:16:08+00:00,,
805,0xB42B81349bb08a13852dA99372e5b2682590B912,$,2022-04-14 20:16:32+00:00,,
806,0x9FF4FB8092380c912E8948319e6F15E06AE9106B,KUBE,2022-04-14 20:16:59+00:00,,
807,0x256Fa3f07dBD06FB1fbd8b2D7ecd58520A39820A,$,2022-04-14 20:17:20+00:00,,
808,0x18f87DA19C0c41a9580997BE1D254C84c3cB1302,TwittElon,2022-04-14 20:19:32+00:00,,
809,0x098749b1B3dd2fa656AA30010981B213Dd2Fffba,MI,2022-04-14 20:19:53+00:00,,
810,0x52b9e9a5d15f2823944d0bd005f451a5c6b395ce,$PF,2022-04-14 21:21:02+00:00,,
811,0x99097Fd240AA11abefd0B8B67422e6D7f3237B68,TBT,2022-04-14 21:21:23+00:00,,
812,0x92a889D938fCC85990553cb8Bff5b931164E599f,GIG,2022-04-14 21:22:44+00:00,,
813,0xe0980690EC12000337e28127A6Db4472Cfb51896,Delish,2022-04-14 21:23:05+00:00,,
814,0x707aCb7f2003fB86875723BB654F6C751955Ab94,$GRNBKS,2022-04-14 21:23:14+00:00,,
815,0xB8356E851B4a04c042fECc59C75336DAb76EB83c,CR,2022-04-14 21:29:11+00:00,,
816,0xB9b5662eBEb42696e6CC049868D7fb5e8fB7E2ca,SpacePI,2022-04-14 21:29:11+00:00,,
817,0x0574D49e39E97D1bF76b86098365F5d2dd115607,BASHAU,2022-04-14 21:30:20+00:00,,
818,0xaa09e86F2970e754CCaFebF143f5C6Ff46843DD5,SWAR,2022-04-14 21:34:14+00:00,,
819,0x1dc7466068fc79279e2BB342a1CEdfcA35c90e3E,$SS,2022-04-14 21:34:38+00:00,,
820,0x133741FE5849c2beC7A649790a96DE4849cfED11,GMUSK,2022-04-14 21:35:11+00:00,,
821,0x3c705cDd7F6D5Ddf5D404D59Cd67Ee4CCb325eB6,WC,2022-04-14 21:35:29+00:00,,
822,0x318eeBA088521de3cf38197Db69fd71397c94042,DFU,2022-04-14 21:37:08+00:00,,
823,0xc141884F8fA07e37145A5570B78F19051cE74DFE,ABRA,2022-04-14 21:38:26+00:00,,
824,0x14ad46a2cadf3c67c5829e402af91e8a47101142,TestR,2022-04-14 21:39:04+00:00,,
825,0xa3B45A065647911bA843e745BD537B3C3f1fD487,ILOVEU,2022-04-14 21:43:20+00:00,,
826,0xF2Ca600F3faAa2e7e3E2f1187972dc7520C0D4bf,i♡you,2022-04-14 21:43:35+00:00,,
827,0x2AE2E7FeD6f6CdC60f9b8eE5FB96dE97cc23C90F,$POLA,2022-04-14 21:43:47+00:00,,
828,0x860A653466a216D677B57cdC0981BBB0e5B8506F,love,2022-04-14 21:44:05+00:00,,
829,0xAEb841B0f57404CFFb16E9fC7CBCCa7B583B9c34,🌌GLX,2022-04-14 21:44:56+00:00,,
830,0xA61C611bB84a4F0B489A198D523cB88F00c520c4,JOH,2022-04-14 21:45:02+00:00,,
